name,price,rating,url,Processor,Processor_Gen,RAM,RAM_Type,Operating_System,SSD,Display_Size,Warranty,Graphics,Other_Specs,Description
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK322...,34990,4.4,https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk322ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFE9F37AMQ&lid=LSTCOMGMGXFE9F37AMQLGQ2YD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=ab084f5b-e81a-4ef6-ad25-09ff03920c34.COMGMGXFE9F37AMQ.SEARCH&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,AMD Ryzen 3,Not Specified,8,LPDDR5,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"AMD Ryzen 3, 8 GB LPDDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,95990,4.5,https://www.flipkart.com/hp-omen-amd-ryzen-7-octa-core-7840hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-16-xd0015ax-gaming-laptop/p/itmabad31c69922e?pid=COMH28U4QR7GUZHM&lid=LSTCOMH28U4QR7GUZHMKTPBNH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=en_9N9LOXrxHp3951g090-enrTw5x229W-CfduVtr5OzieN0s_zo_o2FITaMP15c0sy-uk82eOYvxdNOSdKPl2ehfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,AMD Ryzen 7,Not Specified,16,DDR5,Windows 11 Operating System,1 TB SSD,40.89,1 Year Onsite Warranty,Integrated,[],"AMD Ryzen 7, 16 GB DDR5, Windows 11 Operating System, 1 TB SSD, 40.89 cm Display, 1 Year Onsite Warranty"
HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Lapt...,69990,4.4,https://www.flipkart.com/hp-pavilion-intel-core-ultra-5-125u-16-gb-1-tb-ssd-windows-11-home-16-af0056tu-thin-light-laptop/p/itmb12a25b64f62b?pid=COMH4KYWQJYGZF2Z&lid=LSTCOMH4KYWQJYGZF2ZSWFIBP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=en_9N9LOXrxHp3951g090-enrTw5x229W-CfduVtr5Ozie5LqJj7NAU1qAE-qWTpH44P6fDtSvRoKalFNBPoLCB3PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5,Windows 11 Operating System,1 TB SSD,40.64,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5, Windows 11 Operating System, 1 TB SSD, 40.64 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,25990,4.1,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=ab084f5b-e81a-4ef6-ad25-09ff03920c34.COMH397X2KJ8XCHR.SEARCH&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,AMD Ryzen 3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"AMD Ryzen 3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Lenovo IdeaPad Slim 5 AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home) 13ARP10 Thin a...,61190,4.3,https://www.flipkart.com/lenovo-ideapad-slim-5-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-13arp10-thin-light-laptop/p/itmce73e91ed2bfc?pid=COMH8ZYXDKUYTDW9&lid=LSTCOMH8ZYXDKUYTDW9OQ5RDT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=ab084f5b-e81a-4ef6-ad25-09ff03920c34.COMH8ZYXDKUYTDW9.SEARCH&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,AMD Ryzen 7,Not Specified,16,LPDDR5X,Windows 11 Home Operating System,512 GB SSD,33.78,1 Year Onsite Warranty,Integrated,[],"AMD Ryzen 7, 16 GB LPDDR5X, Windows 11 Home Operating System, 512 GB SSD, 33.78 cm Display, 1 Year Onsite Warranty"
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A324-45 Thin and Light...,21990,3.9,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-a324-45-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZFVD2MCAB&lid=LSTCOMHFZYZFVD2MCABTLQNKG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=ab084f5b-e81a-4ef6-ad25-09ff03920c34.COMHFZYZFVD2MCAB.SEARCH&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,LPDDR4X,Windows 11 Operating System,512 GB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Intel Celeron Dual Core Processor'],"8 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Intel Celeron Dual Core Processor"
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,73990,4.3,https://www.flipkart.com/lenovo-loq-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15irx9d2-gaming-laptop/p/itm4a19730d181b4?pid=COMGYSFGHPSWGZSV&lid=LSTCOMGYSFGHPSWGZSV3LJ4MP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=ab084f5b-e81a-4ef6-ad25-09ff03920c34.COMGYSFGHPSWGZSV.SEARCH&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR5,Windows 11 Operating System,512 GB SSD,39.62,1Yr Warranty and 1 Yr Accidental Damage Protection,Integrated,['Office Home & Student 2021'],"Intel Core i5, 16 GB DDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1Yr Warranty and 1 Yr Accidental Damage Protection, Office Home & Student 2021"
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDI...,52990,3.6,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-pro-4-graphics-nvidia-geforce-rtx-2050-fa506nf-hn578w-laptop/p/itm10514ecd2a794?pid=COMH3BGBNJYFUAMQ&lid=LSTCOMH3BGBNJYFUAMQOWXSMQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=en_9N9LOXrxHp3951g090-enrTw5x229W-CfduVtr5OzicQMLST9pP05ZODf137CVGZJo4BbJgW-_IB-cgvlErRXPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,AMD Ryzen 5,Not Specified,8,DDR5,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"AMD Ryzen 5, 8 GB DDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0129TU Thin and Light ...,35990,4.5,https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0129tu-thin-light/p/itmcf7c16556a324?pid=COMHF6WAGPZCBQVZ&lid=LSTCOMHF6WAGPZCBQVZPP4MLX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_9N9LOXrxHp3951g090-enrTw5x229W-CfduVtr5OzicdDx-nGzHKJmrFAq4CMOdYnhpnvNgT-KbjtakAGZjg-4E8waCTrWcncKeK_ydPfoM%3D&ppt=None&ppn=None&ssid=2ty2ooe2z40000001746435981171&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"Intel Core i3, 8 GB DDR4, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IM...,73990,4.1,https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-oled-ai-pc-intel-core-ultra-125h-16-gb-1-tb-ssd-windows-11-home-14imh9-laptop/p/itm089031723a8df?pid=COMGXAU9B7GGGZH4&lid=LSTCOMGXAU9B7GGGZH4QBWTKF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOxaV_llgNN0i7BOYzau-GgchSnZnnwyzyJuBxt8Gg1KRQ%3D%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,1 TB SSD,35.56,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 1 TB SSD, 35.56 cm Display, 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection, Intel Core Ultra 5 Processor"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,114990,4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOzyVg_J4C3vfPUQh6CoTnDFsQ2sVmjvYbZh17TKIp5izPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,38990,4.3,https://www.flipkart.com/acer-aspire-3-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm707770fddc7e9?pid=COMH4B6CGZKHKUV3&lid=LSTCOMH4B6CGZKHKUV37HVWQK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH4B6CGZKHKUV3.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,35.56,1 Year Carry-in Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Carry-in Warranty"
SAMSUNG Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-...,51990,4.5,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg2in-np750xgj-lg2in-thin-light-laptop/p/itm820dc496ef160?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4JPVIN2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMGZUYDGFJGHZR4.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR4X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Integrated,[],"Intel Core i5, 16 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
ASUS Expertbook P1 Intel Core i7 13th Gen 13620H - (32 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60940W...,68990,3.8,https://www.flipkart.com/asus-expertbook-p1-intel-core-i7-13th-gen-13620h-32-gb-512-gb-ssd-windows-11-home-p1403cva-s60940ws-thin-light-laptop/p/itmc8b94112958cf?pid=COMH8Z2QT98FWRGH&lid=LSTCOMH8Z2QT98FWRGH3QRD3U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH8Z2QT98FWRGH.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i7,Not Specified,32,DDR5,Windows 11 Home Operating System,512 GB SSD,35.56,1 Year Onsite Warranty,Integrated,"['Microsoft Office Home 2024, Microsoft 365 Basic']","Intel Core i7, 32 GB DDR5, Windows 11 Home Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Onsite Warranty, Microsoft Office Home 2024, Microsoft 365 Basic"
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,44990,4.3,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOyd12d3xeA_lyrSJ4E5n3TbaSCfLHklqKWf7kG0fJhZ3g%3D%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,DDR4,64 bit Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 8 GB DDR4, 64 bit Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
ASUS Expertbook P1 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71042W...,62990,3.8,https://www.flipkart.com/asus-expertbook-p1-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71042ws-thin-light-laptop/p/itmaaf79b8a24f17?pid=COMH8Z2QK37PNMFZ&lid=LSTCOMH8Z2QK37PNMFZYXNPS4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH8Z2QK37PNMFZ.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i7,Not Specified,16,DDR5,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,"['Microsoft Office Home 2024, Microsoft 365 Basic']","Intel Core i7, 16 GB DDR5, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Microsoft Office Home 2024, Microsoft 365 Basic"
Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73...,70990,4.1,https://www.flipkart.com/acer-swift-go-14-touchscreen-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-sfg14-73t-70n9-thin-light-laptop/p/itm174fc1bfd505f?pid=COMGZH2UFKEB5PP4&lid=LSTCOMGZH2UFKEB5PP4ZOS4QG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMGZH2UFKEB5PP4.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,1 TB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Intel Core Ultra 7 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 1 TB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Intel Core Ultra 7 Processor"
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,52990,4.3,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMGYSFG4WHPVAVZ.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,2 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 2 Year Onsite Warranty"
Infinix Y4 Max Series Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,43490,4.2,https://www.flipkart.com/infinix-y4-max-series-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmd28733993c713?pid=COMGWWBRSAFMWR3W&lid=LSTCOMGWWBRSAFMWR3WKB4J37&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMGWWBRSAFMWR3W.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR4X,Windows 11 Operating System,512 GB SSD,40.64,1 Year Onsite Warranty,Integrated,['NA'],"Intel Core i5, 16 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 40.64 cm Display, 1 Year Onsite Warranty, NA"
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,16490,3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOxDMxN1aF9I5VXzgGf-5r-5027bs-OxhG8qP2n9lG04Gw%3D%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,64 bit Windows 11 Operating System,256 GB SSD,35.81,1 Year Onsite Warranty,Integrated,"['Intel Celeron Dual Core Processor (11th Gen)', 'WPS Office, Operating System Software']","8 GB DDR4, 64 bit Windows 11 Operating System, 256 GB SSD, 35.81 cm Display, 1 Year Onsite Warranty, Intel Celeron Dual Core Processor (11th Gen), WPS Office, Operating System Software"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,32990,4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMGP26H8PHCAMZE&lid=LSTCOMGP26H8PHCAMZEGEC9S3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_GeZ8pTm6OXpSp3NOBAWapZ5Q8sWlAoIZoodEQ8PKmOz-jVkpVUkESrMMYHmpxibbf6dYK3ocb3TsOnSdnP9KOQ%3D%3D&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,['1 Yr. Onsite + 1 Yr. Accidental Damage Protection'],"Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Yr. Onsite + 1 Yr. Accidental Damage Protection"
Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light La...,87990,4.2,https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-155h-16-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMH3G969EWNAHYG&lid=LSTCOMH3G969EWNAHYGM4NHIP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH3G969EWNAHYG.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,1 TB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Intel Core Ultra 7 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 1 TB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Intel Core Ultra 7 Processor"
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",45990,4.2,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj540ws-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMHYG8ZSP9DC2GZ&lid=LSTCOMHYG8ZSP9DC2GZECEZQA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMHYG8ZSP9DC2GZ.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,17990,3.8,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZY2QDJ5Z4&lid=LSTCOMH7NCZY2QDJ5Z4RHDRWI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH7NCZY2QDJ5Z4.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,64 bit Windows 11 Home Operating System,512 GB SSD,29.46,1 Year Warranty,Integrated,['Intel Celeron Dual Core Processor'],"8 GB DDR4, 64 bit Windows 11 Home Operating System, 512 GB SSD, 29.46 cm Display, 1 Year Warranty, Intel Celeron Dual Core Processor"
Lenovo Yoga Slim 7 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light ...,75900,4.5,https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMH3FFPG5KG2XZJ&lid=LSTCOMH3FFPG5KG2XZJUG3D93&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=3dcb5d9f-2bb8-4951-909c-c3b84bf62493.COMH3FFPG5KG2XZJ.SEARCH&ppt=None&ppn=None&ssid=z5h1tpcxu80000001746435992365&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,35.56,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
